,Celltype,Motif,Influe
539,Zebrafish81,Motif_7,-0.2483337
540,Zebrafish83,Motif_7,-0.50613946
541,Zebrafish84,Motif_7,0.9197915
542,Zebrafish85,Motif_7,-0.56412935
543,Zebrafish86,Motif_7,-0.94934404
544,Zebrafish87,Motif_7,-1.2873236
545,Zebrafish9,Motif_7,-0.4068783
546,Zebrafish1,Motif_8,-0.30297577
547,Zebrafish10,Motif_8,1.3054516
548,Zebrafish11,Motif_8,0.7516905
549,Zebrafish12,Motif_8,0.6021707
550,Zebrafish13,Motif_8,0.120409474
551,Zebrafish14,Motif_8,-1.1250931
552,Zebrafish15,Motif_8,1.5502657
553,Zebrafish16,Motif_8,0.27144992
554,Zebrafish17,Motif_8,0.48445663
555,Zebrafish18,Motif_8,-0.5359715
556,Zebrafish19,Motif_8,0.48528814
557,Zebrafish2,Motif_8,-1.3587122
558,Zebrafish20,Motif_8,0.38710916
559,Zebrafish21,Motif_8,-1.3636519
560,Zebrafish22,Motif_8,1.4890429
561,Zebrafish23,Motif_8,-1.1836689
562,Zebrafish25,Motif_8,-0.46576518
563,Zebrafish26,Motif_8,0.5118543
564,Zebrafish27,Motif_8,0.645244
565,Zebrafish28,Motif_8,-1.3513647
566,Zebrafish29,Motif_8,1.0159909
567,Zebrafish3,Motif_8,0.64959824
568,Zebrafish31,Motif_8,-1.1203828
569,Zebrafish32,Motif_8,-0.82841784
570,Zebrafish33,Motif_8,-0.3714094
571,Zebrafish34,Motif_8,0.27117968
572,Zebrafish35,Motif_8,-0.39308655
573,Zebrafish36,Motif_8,-1.2470214
574,Zebrafish38,Motif_8,0.6948494
575,Zebrafish39,Motif_8,0.09544422
576,Zebrafish4,Motif_8,-1.3672973
577,Zebrafish42,Motif_8,-0.07385978
578,Zebrafish43,Motif_8,1.1913909
579,Zebrafish44,Motif_8,1.448662
580,Zebrafish45,Motif_8,0.87239563
581,Zebrafish46,Motif_8,1.4214262
582,Zebrafish47,Motif_8,0.99977857
583,Zebrafish48,Motif_8,0.61925
584,Zebrafish49,Motif_8,1.3903553
585,Zebrafish5,Motif_8,-0.31290552
586,Zebrafish50,Motif_8,-0.5108573
587,Zebrafish51,Motif_8,-0.36171505
588,Zebrafish52,Motif_8,0.113706455
589,Zebrafish53,Motif_8,0.7810033
590,Zebrafish54,Motif_8,1.081927
591,Zebrafish55,Motif_8,-1.3600379
592,Zebrafish57,Motif_8,0.93080413
593,Zebrafish58,Motif_8,-1.2436527
594,Zebrafish59,Motif_8,0.9946321
595,Zebrafish6,Motif_8,0.71836895
596,Zebrafish60,Motif_8,0.7436375
597,Zebrafish61,Motif_8,-0.38906226
598,Zebrafish62,Motif_8,0.7786096
599,Zebrafish63,Motif_8,0.9842626
600,Zebrafish64,Motif_8,0.48635423
601,Zebrafish65,Motif_8,0.7918739
602,Zebrafish66,Motif_8,-0.082776226
603,Zebrafish67,Motif_8,0.792212
604,Zebrafish68,Motif_8,-0.6935181
605,Zebrafish69,Motif_8,-0.91491216
606,Zebrafish7,Motif_8,-0.3300071
607,Zebrafish70,Motif_8,1.6966445
608,Zebrafish71,Motif_8,-0.17125352
609,Zebrafish73,Motif_8,0.413137
610,Zebrafish74,Motif_8,0.8737091
611,Zebrafish75,Motif_8,-0.12170486
612,Zebrafish77,Motif_8,-0.3273106
613,Zebrafish78,Motif_8,-0.83625007
614,Zebrafish79,Motif_8,0.6795194
