,ID,freq,IC,Reductant,influence,MotifName,Anno,Query_ID,sum_cnt,sum_match
118,118,0.004304628061537,8.859895696739716,0,0.9999883,0,0.0,Motif_118,19.0,10.0
119,119,0.0009133633169475,11.096523531064328,0,1.0000136,0,0.0,Motif_119,8.0,6.0
120,120,0.002507875178213,9.639318740451328,0,0.9985213,0,0.0,,,
121,121,0.0026430202480774,9.563596807208524,0,0.9999434,0,0.0,Motif_121,6.0,4.0
122,122,0.0078915717897943,7.985471609581443,1,0.9868728,0,0.0,Motif_122,14.0,9.0
123,123,0.0003527213656902,12.46918341154891,0,1.0037073,Motif_123,1.0,Motif_123,56.0,10.0
124,124,0.0050018648859909,8.643318197743682,1,0.9987453,0,0.0,Motif_124,78.0,10.0
125,125,0.0025293599221771,9.627011940822754,0,0.9980812,0,0.0,Motif_125,14.0,10.0
126,126,0.0012959181219298,10.591809715218314,0,1.0126402,Motif_126,1.0,Motif_126,16.0,10.0
127,127,0.0028524373218586,9.453589098914875,0,1.001217,0,0.0,Motif_127,10.0,9.0
