,Cluster,Motif,Influe
11953,MT,"(21, 69)",-0.0027307903
11954,Muscle,"(21, 69)",0.9913106
11955,Neuron,"(21, 69)",-0.30053875
11956,Proliferating,"(21, 69)",0.43568617
11957,Epithelial,"(21, 70)",-1.3857166
11958,FatBody,"(21, 70)",-0.472465
11959,Follicle,"(21, 70)",0.5737237
11960,Germ,"(21, 70)",0.63302445
11961,Gut,"(21, 70)",-1.0510721
11962,Hemocytes,"(21, 70)",-0.7585515
11963,MAG,"(21, 70)",-1.6667501
11964,MT,"(21, 70)",-0.43052346
11965,Muscle,"(21, 70)",0.7527735
11966,Neuron,"(21, 70)",-0.05091115
11967,Proliferating,"(21, 70)",0.030942405
11968,Epithelial,"(21, 71)",-0.94121337
11969,FatBody,"(21, 71)",-0.9424285
11970,Follicle,"(21, 71)",0.36768392
11971,Germ,"(21, 71)",-0.1684461
11972,Gut,"(21, 71)",-1.3162848
11973,Hemocytes,"(21, 71)",-0.9420513
11974,MAG,"(21, 71)",-1.6022875
11975,MT,"(21, 71)",-0.7027612
11976,Muscle,"(21, 71)",0.6069399
11977,Neuron,"(21, 71)",0.9025335
11978,Proliferating,"(21, 71)",-0.21681713
11979,Epithelial,"(21, 72)",-1.4227436
11980,FatBody,"(21, 72)",-0.76253223
11981,Follicle,"(21, 72)",0.5875636
11982,Germ,"(21, 72)",0.40151975
11983,Gut,"(21, 72)",-1.3237449
11984,Hemocytes,"(21, 72)",-0.94001335
11985,MAG,"(21, 72)",-1.5323664
11986,MT,"(21, 72)",-0.58209294
11987,Muscle,"(21, 72)",0.75523436
11988,Neuron,"(21, 72)",0.21381417
11989,Proliferating,"(21, 72)",0.014853124
11990,Epithelial,"(21, 73)",-1.3052068
11991,FatBody,"(21, 73)",-0.74696547
11992,Follicle,"(21, 73)",0.57874787
11993,Germ,"(21, 73)",0.5475395
11994,Gut,"(21, 73)",-1.2037109
11995,Hemocytes,"(21, 73)",-0.76676744
11996,MAG,"(21, 73)",-1.7072427
11997,MT,"(21, 73)",-0.5994944
11998,Muscle,"(21, 73)",0.5644264
11999,Neuron,"(21, 73)",0.087753676
12000,Proliferating,"(21, 73)",-0.050711963
12001,Epithelial,"(21, 74)",-1.4519217
12002,FatBody,"(21, 74)",0.35171908
12003,Follicle,"(21, 74)",0.4339514
12004,Germ,"(21, 74)",1.0873008
12005,Gut,"(21, 74)",-0.63077354
12006,Hemocytes,"(21, 74)",-0.51774067
12007,MAG,"(21, 74)",-1.3716801
12008,MT,"(21, 74)",0.008847513
12009,Muscle,"(21, 74)",1.1635208
12010,Neuron,"(21, 74)",-0.25430942
12011,Proliferating,"(21, 74)",0.40392652
12012,Epithelial,"(21, 75)",-1.4264417
12013,FatBody,"(21, 75)",0.78209263
12014,Follicle,"(21, 75)",0.29570967
12015,Germ,"(21, 75)",1.4077346
12016,Gut,"(21, 75)",-0.25505853
12017,Hemocytes,"(21, 75)",-0.23787536
12018,MAG,"(21, 75)",-0.8231451
12019,MT,"(21, 75)",0.28226918
12020,Muscle,"(21, 75)",1.2082188
12021,Neuron,"(21, 75)",-0.3575818
12022,Proliferating,"(21, 75)",0.6499452
12023,Epithelial,"(21, 76)",-0.40433225
12024,FatBody,"(21, 76)",-1.0228673
12025,Follicle,"(21, 76)",0.14470059
12026,Germ,"(21, 76)",-0.5934901
12027,Gut,"(21, 76)",-1.2233039
12028,Hemocytes,"(21, 76)",-0.8331262
12029,MAG,"(21, 76)",-1.4362814
12030,MT,"(21, 76)",-0.7052142
12031,Muscle,"(21, 76)",0.27493557
12032,Neuron,"(21, 76)",1.3756318
12033,Proliferating,"(21, 76)",-0.4791614
12034,Epithelial,"(21, 78)",-1.1933573
12035,FatBody,"(21, 78)",-0.45205948
12036,Follicle,"(21, 78)",0.2747787
12037,Germ,"(21, 78)",0.40581915
12038,Gut,"(21, 78)",-1.1081253
12039,Hemocytes,"(21, 78)",-0.8359193
12040,MAG,"(21, 78)",-1.3668978
12041,MT,"(21, 78)",-0.34582546
12042,Muscle,"(21, 78)",1.0529768
12043,Neuron,"(21, 78)",0.77003694
12044,Proliferating,"(21, 78)",0.07834337
12045,Epithelial,"(21, 79)",-1.3653139
12046,FatBody,"(21, 79)",0.26758167
12047,Follicle,"(21, 79)",0.38207525
12048,Germ,"(21, 79)",1.326931
12049,Gut,"(21, 79)",-0.50833595
12050,Hemocytes,"(21, 79)",-0.3774255
12051,MAG,"(21, 79)",-1.3564919
12052,MT,"(21, 79)",0.035646997
12053,Muscle,"(21, 79)",1.0161873
12054,Neuron,"(21, 79)",-0.29145512
12055,Proliferating,"(21, 79)",0.30875033
12056,Epithelial,"(21, 81)",-1.3040701
12057,FatBody,"(21, 81)",-0.6835799
12058,Follicle,"(21, 81)",0.6103935
12059,Germ,"(21, 81)",0.6002596
12060,Gut,"(21, 81)",-1.1013919
12061,Hemocytes,"(21, 81)",-0.79729855
12062,MAG,"(21, 81)",-1.6760561
12063,MT,"(21, 81)",-0.6359321
12064,Muscle,"(21, 81)",0.48399797
12065,Neuron,"(21, 81)",-0.06657137
12066,Proliferating,"(21, 81)",-0.08329376
12067,Epithelial,"(21, 82)",-0.81928366
12068,FatBody,"(21, 82)",-0.73782974
12069,Follicle,"(21, 82)",0.40031144
12070,Germ,"(21, 82)",0.086073555
12071,Gut,"(21, 82)",-1.122222
12072,Hemocytes,"(21, 82)",-0.77543557
12073,MAG,"(21, 82)",-1.762207
12074,MT,"(21, 82)",-0.69179845
12075,Muscle,"(21, 82)",0.22157961
12076,Neuron,"(21, 82)",0.66274756
12077,Proliferating,"(21, 82)",-0.41003814
12078,Epithelial,"(21, 83)",-1.3640399
12079,FatBody,"(21, 83)",-0.50749
12080,Follicle,"(21, 83)",0.40854883
12081,Germ,"(21, 83)",0.42757726
12082,Gut,"(21, 83)",-1.2525499
12083,Hemocytes,"(21, 83)",-0.9591513
12084,MAG,"(21, 83)",-1.5171243
12085,MT,"(21, 83)",-0.43419892
12086,Muscle,"(21, 83)",1.0740051
12087,Neuron,"(21, 83)",0.5901903
12088,Proliferating,"(21, 83)",0.037388586
12089,Epithelial,"(21, 84)",-1.4818708
12090,FatBody,"(21, 84)",0.09589374
12091,Follicle,"(21, 84)",0.36539477
12092,Germ,"(21, 84)",1.2674903
12093,Gut,"(21, 84)",-0.87975806
12094,Hemocytes,"(21, 84)",-0.7150161
12095,MAG,"(21, 84)",-1.2489958
12096,MT,"(21, 84)",-0.11566272
12097,Muscle,"(21, 84)",1.2234551
12098,Neuron,"(21, 84)",0.038626432
12099,Proliferating,"(21, 84)",0.22229695
12100,Epithelial,"(21, 85)",-1.2759748
12101,FatBody,"(21, 85)",-0.823521
12102,Follicle,"(21, 85)",0.32658798
12103,Germ,"(21, 85)",0.060893666
12104,Gut,"(21, 85)",-1.3902009
12105,Hemocytes,"(21, 85)",-1.1620888
12106,MAG,"(21, 85)",-0.8916303
12107,MT,"(21, 85)",-0.59713876
12108,Muscle,"(21, 85)",0.9629779
12109,Neuron,"(21, 85)",0.99618423
12110,Proliferating,"(21, 85)",-0.005484936
12111,Epithelial,"(21, 86)",-1.4559734
12112,FatBody,"(21, 86)",-0.27384347
12113,Follicle,"(21, 86)",0.59918594
12114,Germ,"(21, 86)",0.73676753
12115,Gut,"(21, 86)",-1.0707822
12116,Hemocytes,"(21, 86)",-0.758046
12117,MAG,"(21, 86)",-1.6095641
12118,MT,"(21, 86)",-0.38257867
12119,Muscle,"(21, 86)",0.78765875
12120,Neuron,"(21, 86)",-0.15147938
12121,Proliferating,"(21, 86)",0.051989205
12122,Epithelial,"(21, 87)",-1.2200735
12123,FatBody,"(21, 87)",-0.39674258
12124,Follicle,"(21, 87)",0.46613547
12125,Germ,"(21, 87)",1.4842243
12126,Gut,"(21, 87)",-0.3283431
12127,Hemocytes,"(21, 87)",0.18780743
12128,MAG,"(21, 87)",-1.2364302
12129,MT,"(21, 87)",0.012850576
12130,Muscle,"(21, 87)",0.3713778
12131,Neuron,"(21, 87)",-0.831634
12132,Proliferating,"(21, 87)",0.67288035
12133,Epithelial,"(21, 88)",-0.92896396
12134,FatBody,"(21, 88)",-0.4900476
12135,Follicle,"(21, 88)",0.45916995
12136,Germ,"(21, 88)",0.30068588
12137,Gut,"(21, 88)",-0.9457039
12138,Hemocytes,"(21, 88)",-0.60427475
12139,MAG,"(21, 88)",-1.8013363
12140,MT,"(21, 88)",-0.48841226
12141,Muscle,"(21, 88)",0.2766507
12142,Neuron,"(21, 88)",0.27989992
12143,Proliferating,"(21, 88)",-0.33596846
12144,Epithelial,"(21, 89)",-1.322149
12145,FatBody,"(21, 89)",-0.12588806
12146,Follicle,"(21, 89)",0.33330637
12147,Germ,"(21, 89)",0.667893
12148,Gut,"(21, 89)",-0.9565602
12149,Hemocytes,"(21, 89)",-0.75382924
12150,MAG,"(21, 89)",-1.5228229
12151,MT,"(21, 89)",-0.18300642
12152,Muscle,"(21, 89)",1.1898177
12153,Neuron,"(21, 89)",0.43226016
12154,Proliferating,"(21, 89)",0.2026416
12155,Epithelial,"(21, 90)",-1.0656734
12156,FatBody,"(21, 90)",-0.67639977
12157,Follicle,"(21, 90)",0.29149505
12158,Germ,"(21, 90)",0.25595748
12159,Gut,"(21, 90)",-1.1800766
12160,Hemocytes,"(21, 90)",-0.8414897
12161,MAG,"(21, 90)",-1.4587561
12162,MT,"(21, 90)",-0.48949817
12163,Muscle,"(21, 90)",0.6913595
12164,Neuron,"(21, 90)",0.90018094
12165,Proliferating,"(21, 90)",-0.23240048
12166,Epithelial,"(21, 92)",-1.2664613
12167,FatBody,"(21, 92)",0.0017179132
12168,Follicle,"(21, 92)",0.3695957
12169,Germ,"(21, 92)",0.9038071
12170,Gut,"(21, 92)",-0.6030485
12171,Hemocytes,"(21, 92)",-0.3898157
12172,MAG,"(21, 92)",-1.5135568
12173,MT,"(21, 92)",-0.042259164
12174,Muscle,"(21, 92)",1.0386806
12175,Neuron,"(21, 92)",-0.08027622
12176,Proliferating,"(21, 92)",0.42860037
12177,Epithelial,"(21, 94)",-1.3110478
12178,FatBody,"(21, 94)",0.2415246
12179,Follicle,"(21, 94)",0.34346476
12180,Germ,"(21, 94)",1.0376922
12181,Gut,"(21, 94)",-0.5579072
12182,Hemocytes,"(21, 94)",-0.43001527
12183,MAG,"(21, 94)",-1.4830837
12184,MT,"(21, 94)",0.022722922
12185,Muscle,"(21, 94)",1.1251339
12186,Neuron,"(21, 94)",-0.07342158
12187,Proliferating,"(21, 94)",0.36552793
12188,Epithelial,"(21, 95)",-1.3342724
12189,FatBody,"(21, 95)",-0.4699309
12190,Follicle,"(21, 95)",0.5799094
12191,Germ,"(21, 95)",0.8133653
12192,Gut,"(21, 95)",-0.77971107
12193,Hemocytes,"(21, 95)",-0.47791094
12194,MAG,"(21, 95)",-1.6143796
12195,MT,"(21, 95)",-0.33481273
12196,Muscle,"(21, 95)",0.5468273
12197,Neuron,"(21, 95)",-0.3319884
12198,Proliferating,"(21, 95)",0.22331421
12199,Epithelial,"(21, 96)",1.3330249
12200,FatBody,"(21, 96)",-0.896621
12201,Follicle,"(21, 96)",-0.38606867
12202,Germ,"(21, 96)",-1.7993608
12203,Gut,"(21, 96)",-0.077703856
12204,Hemocytes,"(21, 96)",0.03092066
12205,MAG,"(21, 96)",0.10303749
12206,MT,"(21, 96)",-0.29621595
12207,Muscle,"(21, 96)",-0.82953006
12208,Neuron,"(21, 96)",1.2063655
12209,Proliferating,"(21, 96)",-0.55777025
12210,Epithelial,"(21, 97)",-0.6116095
12211,FatBody,"(21, 97)",-0.7780325
12212,Follicle,"(21, 97)",0.2099274
12213,Germ,"(21, 97)",-0.42801327
12214,Gut,"(21, 97)",-1.0791417
12215,Hemocytes,"(21, 97)",-0.71318215
12216,MAG,"(21, 97)",-1.6021521
12217,MT,"(21, 97)",-0.46674973
12218,Muscle,"(21, 97)",0.6462215
12219,Neuron,"(21, 97)",1.037703
12220,Proliferating,"(21, 97)",-0.064412676
12221,Epithelial,"(21, 98)",-1.3972445
12222,FatBody,"(21, 98)",0.5338322
12223,Follicle,"(21, 98)",0.2988852
12224,Germ,"(21, 98)",1.2150285
12225,Gut,"(21, 98)",-0.46971485
12226,Hemocytes,"(21, 98)",-0.44577578
12227,MAG,"(21, 98)",-1.304361
12228,MT,"(21, 98)",0.17581238
12229,Muscle,"(21, 98)",1.2724576
12230,Neuron,"(21, 98)",-0.10950983
12231,Proliferating,"(21, 98)",0.40276283
12232,Epithelial,"(21, 99)",-0.9473288
12233,FatBody,"(21, 99)",-0.9565029
12234,Follicle,"(21, 99)",0.50871724
12235,Germ,"(21, 99)",0.11787287
12236,Gut,"(21, 99)",-1.183207
12237,Hemocytes,"(21, 99)",-0.74858123
12238,MAG,"(21, 99)",-1.7505769
12239,MT,"(21, 99)",-0.8108078
12240,Muscle,"(21, 99)",0.040219877
12241,Neuron,"(21, 99)",0.44261533
12242,Proliferating,"(21, 99)",-0.43516925
12243,Epithelial,"(21, 100)",-1.3148485
12244,FatBody,"(21, 100)",0.6299143
12245,Follicle,"(21, 100)",0.36766356
12246,Germ,"(21, 100)",1.2606401
12247,Gut,"(21, 100)",-0.26879072
12248,Hemocytes,"(21, 100)",-0.22660907
12249,MAG,"(21, 100)",-1.3557153
12250,MT,"(21, 100)",0.17104931
12251,Muscle,"(21, 100)",1.0394669
12252,Neuron,"(21, 100)",-0.5086594
12253,Proliferating,"(21, 100)",0.44768593
12254,Epithelial,"(21, 101)",-1.4554503
12255,FatBody,"(21, 101)",-0.602051
12256,Follicle,"(21, 101)",0.56076133
12257,Germ,"(21, 101)",0.55524653
12258,Gut,"(21, 101)",-1.2339226
12259,Hemocytes,"(21, 101)",-0.934682
12260,MAG,"(21, 101)",-1.5292498
12261,MT,"(21, 101)",-0.5157598
12262,Muscle,"(21, 101)",0.9330225
12263,Neuron,"(21, 101)",0.14792888
12264,Proliferating,"(21, 101)",0.11738222
12265,Epithelial,"(21, 102)",-0.43473324
12266,FatBody,"(21, 102)",-1.2965811
12267,Follicle,"(21, 102)",0.35430172
12268,Germ,"(21, 102)",-0.70104563
12269,Gut,"(21, 102)",-1.3259474
12270,Hemocytes,"(21, 102)",-0.8738324
12271,MAG,"(21, 102)",-1.6388551
12272,MT,"(21, 102)",-0.8809101
12273,Muscle,"(21, 102)",0.025597248
12274,Neuron,"(21, 102)",0.98735386
12275,Proliferating,"(21, 102)",-0.49283227
12276,Epithelial,"(21, 103)",-1.3783109
12277,FatBody,"(21, 103)",0.34332812
12278,Follicle,"(21, 103)",0.3968381
12279,Germ,"(21, 103)",1.1342679
12280,Gut,"(21, 103)",-0.51843256
12281,Hemocytes,"(21, 103)",-0.39690208
12282,MAG,"(21, 103)",-1.4277529
12283,MT,"(21, 103)",0.051497947
12284,Muscle,"(21, 103)",1.1098638
12285,Neuron,"(21, 103)",-0.28101507
12286,Proliferating,"(21, 103)",0.43051156
12287,Epithelial,"(21, 104)",-1.4241767
12288,FatBody,"(21, 104)",-0.15805744
12289,Follicle,"(21, 104)",0.54161996
12290,Germ,"(21, 104)",0.79587644
12291,Gut,"(21, 104)",-0.92321754
12292,Hemocytes,"(21, 104)",-0.75557226
12293,MAG,"(21, 104)",-1.6287117
12294,MT,"(21, 104)",-0.22371048
12295,Muscle,"(21, 104)",1.0049948
12296,Neuron,"(21, 104)",-0.1702737
12297,Proliferating,"(21, 104)",0.19263922
12298,Epithelial,"(21, 106)",-0.2339951
12299,FatBody,"(21, 106)",-1.106032
12300,Follicle,"(21, 106)",0.037122335
12301,Germ,"(21, 106)",-0.6948408
12302,Gut,"(21, 106)",-0.9919637
12303,Hemocytes,"(21, 106)",-0.70795304
12304,MAG,"(21, 106)",-0.78193694
12305,MT,"(21, 106)",-0.4700557
12306,Muscle,"(21, 106)",0.3608057
12307,Neuron,"(21, 106)",1.2238144
12308,Proliferating,"(21, 106)",-0.16779484
12309,Epithelial,"(21, 107)",0.22724696
12310,FatBody,"(21, 107)",-0.68457896
12311,Follicle,"(21, 107)",-0.07768102
12312,Germ,"(21, 107)",-1.0801573
12313,Gut,"(21, 107)",-0.85810584
12314,Hemocytes,"(21, 107)",-0.66576743
12315,MAG,"(21, 107)",-1.4898448
12316,MT,"(21, 107)",-0.44942853
12317,Muscle,"(21, 107)",0.2584175
12318,Neuron,"(21, 107)",1.533548
12319,Proliferating,"(21, 107)",-0.35129842
12320,Epithelial,"(21, 108)",-1.2815206
12321,FatBody,"(21, 108)",0.8108766
12322,Follicle,"(21, 108)",0.34872335
12323,Germ,"(21, 108)",1.4178009
12324,Gut,"(21, 108)",0.02797658
12325,Hemocytes,"(21, 108)",0.0851214
12326,MAG,"(21, 108)",-1.0883379
12327,MT,"(21, 108)",0.3781029
12328,Muscle,"(21, 108)",0.9318397
12329,Neuron,"(21, 108)",-0.86357236
12330,Proliferating,"(21, 108)",0.6373195
12331,Epithelial,"(21, 109)",-0.3523891
12332,FatBody,"(21, 109)",-1.0202112
12333,Follicle,"(21, 109)",0.056226123
12334,Germ,"(21, 109)",-0.5237517
12335,Gut,"(21, 109)",-1.2035985
12336,Hemocytes,"(21, 109)",-0.8555495
12337,MAG,"(21, 109)",-0.8161573
12338,MT,"(21, 109)",-0.66281813
12339,Muscle,"(21, 109)",0.23901682
12340,Neuron,"(21, 109)",1.4135076
12341,Proliferating,"(21, 109)",-0.6130651
12342,Epithelial,"(21, 110)",-1.423375
12343,FatBody,"(21, 110)",-0.0611097
12344,Follicle,"(21, 110)",0.55317974
12345,Germ,"(21, 110)",0.9812396
12346,Gut,"(21, 110)",-0.79838336
12347,Hemocytes,"(21, 110)",-0.6068973
12348,MAG,"(21, 110)",-1.5168067
12349,MT,"(21, 110)",-0.2616342
12350,Muscle,"(21, 110)",0.88093525
12351,Neuron,"(21, 110)",-0.3516335
12352,Proliferating,"(21, 110)",0.25914195
12353,Epithelial,"(21, 111)",-0.26749933
12354,FatBody,"(21, 111)",0.8504991
12355,Follicle,"(21, 111)",-0.04533795
12356,Germ,"(21, 111)",0.5744798
12357,Gut,"(21, 111)",0.078794666
12358,Hemocytes,"(21, 111)",-0.26727125
12359,MAG,"(21, 111)",-0.26740634
12360,MT,"(21, 111)",0.06497747
12361,Muscle,"(21, 111)",-0.19705512
12362,Neuron,"(21, 111)",-0.26721856
12363,Proliferating,"(21, 111)",-0.2653336
12364,Epithelial,"(21, 112)",-1.2176107
12365,FatBody,"(21, 112)",0.217579
12366,Follicle,"(21, 112)",0.2711648
12367,Germ,"(21, 112)",0.8954596
12368,Gut,"(21, 112)",-0.52825296
12369,Hemocytes,"(21, 112)",-0.47776112
12370,MAG,"(21, 112)",-1.4784218
12371,MT,"(21, 112)",0.04174417
12372,Muscle,"(21, 112)",1.2218318
12373,Neuron,"(21, 112)",0.10267689
12374,Proliferating,"(21, 112)",0.4430454
12375,Epithelial,"(21, 113)",-0.41510487
12376,FatBody,"(21, 113)",-1.1764251
12377,Follicle,"(21, 113)",0.2377184
12378,Germ,"(21, 113)",-0.8644659
12379,Gut,"(21, 113)",-1.3602052
12380,Hemocytes,"(21, 113)",-0.9867003
12381,MAG,"(21, 113)",-1.4223984
12382,MT,"(21, 113)",-0.801161
12383,Muscle,"(21, 113)",0.29507685
12384,Neuron,"(21, 113)",1.2945741
12385,Proliferating,"(21, 113)",-0.46853593
12386,Epithelial,"(21, 114)",-0.09794929
12387,FatBody,"(21, 114)",-1.081639
12388,Follicle,"(21, 114)",0.1146151
12389,Germ,"(21, 114)",-1.205918
12390,Gut,"(21, 114)",-1.2676944
12391,Hemocytes,"(21, 114)",-0.93363786
12392,MAG,"(21, 114)",-1.4580219
12393,MT,"(21, 114)",-0.7292113
12394,Muscle,"(21, 114)",0.26889217
12395,Neuron,"(21, 114)",1.4815341
12396,Proliferating,"(21, 114)",-0.427508
12397,Epithelial,"(21, 115)",0.24867852
12398,FatBody,"(21, 115)",0.31049812
12399,Follicle,"(21, 115)",0.04953647
12400,Germ,"(21, 115)",-0.10619452
12401,Gut,"(21, 115)",0.35085016
12402,Hemocytes,"(21, 115)",0.25492668
12403,MAG,"(21, 115)",-1.5724753
12404,MT,"(21, 115)",0.11120961
12405,Muscle,"(21, 115)",-0.038438678
12406,Neuron,"(21, 115)",-0.11878994
12407,Proliferating,"(21, 115)",0.28761077
12408,Epithelial,"(21, 116)",-0.66385794
12409,FatBody,"(21, 116)",-0.8355966
12410,Follicle,"(21, 116)",0.20151249
12411,Germ,"(21, 116)",-0.60960346
12412,Gut,"(21, 116)",-1.2901255
12413,Hemocytes,"(21, 116)",-1.0597339
12414,MAG,"(21, 116)",-1.5636384
12415,MT,"(21, 116)",-0.60879916
12416,Muscle,"(21, 116)",0.72631705
12417,Neuron,"(21, 116)",1.3280275
12418,Proliferating,"(21, 116)",-0.17578782
12419,Epithelial,"(21, 117)",-1.4406607
12420,FatBody,"(21, 117)",-0.036970098
12421,Follicle,"(21, 117)",0.5229662
12422,Germ,"(21, 117)",1.0232362
12423,Gut,"(21, 117)",-0.856036
12424,Hemocytes,"(21, 117)",-0.62737757
12425,MAG,"(21, 117)",-1.544025
12426,MT,"(21, 117)",-0.22778898
12427,Muscle,"(21, 117)",0.9825804
12428,Neuron,"(21, 117)",-0.2451785
12429,Proliferating,"(21, 117)",0.17773792
12430,Epithelial,"(21, 119)",-1.0581858
12431,FatBody,"(21, 119)",-0.5726112
12432,Follicle,"(21, 119)",0.37665108
12433,Germ,"(21, 119)",0.06558675
12434,Gut,"(21, 119)",-1.0792185
12435,Hemocytes,"(21, 119)",-0.7258779
12436,MAG,"(21, 119)",-1.6844058
12437,MT,"(21, 119)",-0.38092598
12438,Muscle,"(21, 119)",0.8483356
12439,Neuron,"(21, 119)",0.5714032
12440,Proliferating,"(21, 119)",0.12492883
12441,Epithelial,"(21, 120)",-1.113118
12442,FatBody,"(21, 120)",-0.87334704
12443,Follicle,"(21, 120)",0.36464897
12444,Germ,"(21, 120)",-0.0023759815
12445,Gut,"(21, 120)",-1.4139512
12446,Hemocytes,"(21, 120)",-1.0786881
12447,MAG,"(21, 120)",-1.4118364
12448,MT,"(21, 120)",-0.6833494
12449,Muscle,"(21, 120)",0.77460015
12450,Neuron,"(21, 120)",0.95306104
12451,Proliferating,"(21, 120)",-0.27991304
12452,Epithelial,"(21, 121)",0.36843094
12453,FatBody,"(21, 121)",-1.1872648
12454,Follicle,"(21, 121)",0.031967543
12455,Germ,"(21, 121)",-1.5382932
12456,Gut,"(21, 121)",-1.0652806
12457,Hemocytes,"(21, 121)",-0.77132934
12458,MAG,"(21, 121)",-1.3915983
12459,MT,"(21, 121)",-0.7202255
12460,Muscle,"(21, 121)",-0.08094622
12461,Neuron,"(21, 121)",1.4706181
12462,Proliferating,"(21, 121)",-0.4688487
12463,Epithelial,"(21, 123)",-0.9837329
12464,FatBody,"(21, 123)",-0.67723304
12465,Follicle,"(21, 123)",0.30205217
12466,Germ,"(21, 123)",-0.26938406
12467,Gut,"(21, 123)",-1.2420908
12468,Hemocytes,"(21, 123)",-1.0066814
12469,MAG,"(21, 123)",-1.6096689
12470,MT,"(21, 123)",-0.5255739
12471,Muscle,"(21, 123)",0.8844904
12472,Neuron,"(21, 123)",1.0185175
12473,Proliferating,"(21, 123)",-0.01033756
12474,Epithelial,"(21, 124)",-1.2227243
12475,FatBody,"(21, 124)",0.52732337
12476,Follicle,"(21, 124)",0.37494922
12477,Germ,"(21, 124)",1.1222798
12478,Gut,"(21, 124)",-0.23272522
12479,Hemocytes,"(21, 124)",-0.20173788
12480,MAG,"(21, 124)",-1.4321815
12481,MT,"(21, 124)",0.1026467
12482,Muscle,"(21, 124)",0.88904846
12483,Neuron,"(21, 124)",-0.5112177
12484,Proliferating,"(21, 124)",0.5085426
12485,Epithelial,"(21, 125)",-0.08453059
12486,FatBody,"(21, 125)",-0.85240406
12487,Follicle,"(21, 125)",0.031417474
12488,Germ,"(21, 125)",-1.0686728
12489,Gut,"(21, 125)",-1.0751626
12490,Hemocytes,"(21, 125)",-0.8808712
12491,MAG,"(21, 125)",-1.472196
12492,MT,"(21, 125)",-0.5465371
12493,Muscle,"(21, 125)",0.45650357
12494,Neuron,"(21, 125)",1.4944715
12495,Proliferating,"(21, 125)",-0.2875971
12496,Epithelial,"(21, 126)",-1.3209821
12497,FatBody,"(21, 126)",-0.5986514
12498,Follicle,"(21, 126)",0.49012396
12499,Germ,"(21, 126)",0.47411454
12500,Gut,"(21, 126)",-1.0797638
12501,Hemocytes,"(21, 126)",-0.7909163
12502,MAG,"(21, 126)",-1.6424361
12503,MT,"(21, 126)",-0.44136426
12504,Muscle,"(21, 126)",0.8147487
12505,Neuron,"(21, 126)",0.2506238
12506,Proliferating,"(21, 126)",0.110341236
12507,Epithelial,"(21, 127)",-1.3401437
12508,FatBody,"(21, 127)",0.60277593
12509,Follicle,"(21, 127)",0.3659147
12510,Germ,"(21, 127)",1.2721194
12511,Gut,"(21, 127)",-0.274974
12512,Hemocytes,"(21, 127)",-0.23397401
12513,MAG,"(21, 127)",-1.3621154
12514,MT,"(21, 127)",0.15139589
12515,Muscle,"(21, 127)",1.0257455
12516,Neuron,"(21, 127)",-0.4752707
12517,Proliferating,"(21, 127)",0.45640284
12518,Epithelial,"(22, 24)",-0.46193835
12519,FatBody,"(22, 24)",1.2681447
12520,Follicle,"(22, 24)",-0.08111429
12521,Germ,"(22, 24)",1.295008
12522,Gut,"(22, 24)",1.0932926
12523,Hemocytes,"(22, 24)",0.9434807
12524,MAG,"(22, 24)",1.0788647
12525,MT,"(22, 24)",0.7254621
12526,Muscle,"(22, 24)",0.25550196
12527,Neuron,"(22, 24)",-1.2372098
12528,Proliferating,"(22, 24)",0.9494535
12529,Epithelial,"(22, 26)",-0.5909724
12530,FatBody,"(22, 26)",1.1219414
12531,Follicle,"(22, 26)",-0.030320078
12532,Germ,"(22, 26)",1.6267291
12533,Gut,"(22, 26)",1.0430933
12534,Hemocytes,"(22, 26)",0.95658827
12535,MAG,"(22, 26)",-0.27724236
12536,MT,"(22, 26)",0.6704303
12537,Muscle,"(22, 26)",0.103756204
12538,Neuron,"(22, 26)",-1.0781102
12539,Proliferating,"(22, 26)",0.8234329
12540,Epithelial,"(22, 29)",0.6762665
12541,FatBody,"(22, 29)",1.2986932
12542,Follicle,"(22, 29)",-0.37033868
12543,Germ,"(22, 29)",0.66820043
12544,Gut,"(22, 29)",1.4929249
12545,Hemocytes,"(22, 29)",1.2449914
12546,MAG,"(22, 29)",0.9287036
12547,MT,"(22, 29)",0.8687076
12548,Muscle,"(22, 29)",-0.25628328
12549,Neuron,"(22, 29)",-1.0206125
12550,Proliferating,"(22, 29)",0.5437022
12551,Epithelial,"(22, 30)",-0.953229
12552,FatBody,"(22, 30)",0.3751147
12553,Follicle,"(22, 30)",0.42813715
12554,Germ,"(22, 30)",1.0658505
12555,Gut,"(22, 30)",0.29140192
12556,Hemocytes,"(22, 30)",0.1755849
12557,MAG,"(22, 30)",-0.32108378
12558,MT,"(22, 30)",0.0064709764
12559,Muscle,"(22, 30)",0.1555372
12560,Neuron,"(22, 30)",-1.3390504
12561,Proliferating,"(22, 30)",0.7325848
12562,Epithelial,"(22, 31)",-0.042801302
12563,FatBody,"(22, 31)",-0.042801302
12564,Follicle,"(22, 31)",-0.03253701
12565,Germ,"(22, 31)",-0.039498903
12566,Gut,"(22, 31)",-0.042801302
12567,Hemocytes,"(22, 31)",-0.042801302
12568,MAG,"(22, 31)",-0.036840178
12569,MT,"(22, 31)",-0.04141823
12570,Muscle,"(22, 31)",-0.041932765
12571,Neuron,"(22, 31)",-0.042801302
12572,Proliferating,"(22, 31)",-0.042801302
12573,Epithelial,"(22, 32)",-0.5954589
12574,FatBody,"(22, 32)",0.8174148
12575,Follicle,"(22, 32)",0.20363985
