,Celltype,Motif,Influe
696,EarthWorm21,Motif_111,0.0
697,EarthWorm23,Motif_111,1.0
698,EarthWorm27,Motif_111,0.0
699,EarthWorm28,Motif_111,0.0
700,EarthWorm29,Motif_111,0.0
701,EarthWorm4,Motif_111,1.0
702,EarthWorm5,Motif_111,0.0
703,EarthWorm8,Motif_111,0.0
704,EarthWorm11,Motif_112,1.0
705,EarthWorm17,Motif_112,1.0
706,EarthWorm19,Motif_112,0.0
707,EarthWorm21,Motif_112,0.0
708,EarthWorm23,Motif_112,1.0
709,EarthWorm27,Motif_112,0.0
710,EarthWorm28,Motif_112,0.0
711,EarthWorm29,Motif_112,0.0
712,EarthWorm4,Motif_112,1.0
713,EarthWorm5,Motif_112,0.0
714,EarthWorm8,Motif_112,1.0
715,EarthWorm11,Motif_114,0.0
716,EarthWorm17,Motif_114,0.0
717,EarthWorm19,Motif_114,0.0
718,EarthWorm21,Motif_114,1.0
719,EarthWorm23,Motif_114,0.0
720,EarthWorm27,Motif_114,1.0
721,EarthWorm28,Motif_114,1.0
722,EarthWorm29,Motif_114,1.0
723,EarthWorm4,Motif_114,0.0
724,EarthWorm5,Motif_114,1.0
725,EarthWorm8,Motif_114,0.0
726,EarthWorm11,Motif_115,0.0
727,EarthWorm17,Motif_115,0.0
728,EarthWorm19,Motif_115,0.0
729,EarthWorm21,Motif_115,0.0
730,EarthWorm23,Motif_115,0.0
731,EarthWorm27,Motif_115,0.0
732,EarthWorm28,Motif_115,0.0
733,EarthWorm29,Motif_115,0.0
734,EarthWorm4,Motif_115,1.0
735,EarthWorm5,Motif_115,0.0
736,EarthWorm8,Motif_115,0.0
737,EarthWorm11,Motif_117,1.0
738,EarthWorm17,Motif_117,1.0
739,EarthWorm19,Motif_117,0.0
740,EarthWorm21,Motif_117,0.0
741,EarthWorm23,Motif_117,1.0
742,EarthWorm27,Motif_117,0.0
743,EarthWorm28,Motif_117,0.0
744,EarthWorm29,Motif_117,0.0
745,EarthWorm4,Motif_117,1.0
746,EarthWorm5,Motif_117,0.0
747,EarthWorm8,Motif_117,1.0
748,EarthWorm11,Motif_118,1.0
749,EarthWorm17,Motif_118,1.0
750,EarthWorm19,Motif_118,0.0
751,EarthWorm21,Motif_118,0.0
752,EarthWorm23,Motif_118,1.0
753,EarthWorm27,Motif_118,0.0
754,EarthWorm28,Motif_118,0.0
755,EarthWorm29,Motif_118,0.0
756,EarthWorm4,Motif_118,1.0
757,EarthWorm5,Motif_118,0.0
758,EarthWorm8,Motif_118,1.0
759,EarthWorm11,Motif_119,0.0
760,EarthWorm17,Motif_119,0.0
761,EarthWorm19,Motif_119,0.0
762,EarthWorm21,Motif_119,0.0
763,EarthWorm23,Motif_119,0.0
764,EarthWorm27,Motif_119,0.0
765,EarthWorm28,Motif_119,0.0
766,EarthWorm29,Motif_119,0.0
767,EarthWorm4,Motif_119,0.0
768,EarthWorm5,Motif_119,1.0
769,EarthWorm8,Motif_119,0.0
770,EarthWorm11,Motif_120,1.0
771,EarthWorm17,Motif_120,1.0
772,EarthWorm19,Motif_120,0.0
773,EarthWorm21,Motif_120,0.0
774,EarthWorm23,Motif_120,1.0
775,EarthWorm27,Motif_120,0.0
776,EarthWorm28,Motif_120,0.0
777,EarthWorm29,Motif_120,0.0
778,EarthWorm4,Motif_120,1.0
779,EarthWorm5,Motif_120,0.0
780,EarthWorm8,Motif_120,1.0
781,EarthWorm11,Motif_122,1.0
782,EarthWorm17,Motif_122,1.0
783,EarthWorm19,Motif_122,0.0
784,EarthWorm21,Motif_122,0.0
785,EarthWorm23,Motif_122,1.0
786,EarthWorm27,Motif_122,0.0
787,EarthWorm28,Motif_122,0.0
788,EarthWorm29,Motif_122,0.0
789,EarthWorm4,Motif_122,1.0
790,EarthWorm5,Motif_122,0.0
791,EarthWorm8,Motif_122,1.0
792,EarthWorm11,Motif_124,0.0
793,EarthWorm17,Motif_124,0.0
794,EarthWorm19,Motif_124,0.0
795,EarthWorm21,Motif_124,1.0
796,EarthWorm23,Motif_124,0.0
797,EarthWorm27,Motif_124,1.0
798,EarthWorm28,Motif_124,1.0
799,EarthWorm29,Motif_124,1.0
800,EarthWorm4,Motif_124,0.0
801,EarthWorm5,Motif_124,1.0
802,EarthWorm8,Motif_124,0.0
803,EarthWorm11,Motif_125,1.0
804,EarthWorm17,Motif_125,1.0
805,EarthWorm19,Motif_125,1.0
806,EarthWorm21,Motif_125,0.0
807,EarthWorm23,Motif_125,1.0
808,EarthWorm27,Motif_125,0.0
809,EarthWorm28,Motif_125,0.0
810,EarthWorm29,Motif_125,0.0
811,EarthWorm4,Motif_125,1.0
812,EarthWorm5,Motif_125,0.0
813,EarthWorm8,Motif_125,0.0
814,EarthWorm11,Motif_126,1.0
815,EarthWorm17,Motif_126,1.0
816,EarthWorm19,Motif_126,0.0
817,EarthWorm21,Motif_126,0.0
818,EarthWorm23,Motif_126,1.0
819,EarthWorm27,Motif_126,0.0
820,EarthWorm28,Motif_126,0.0
821,EarthWorm29,Motif_126,0.0
822,EarthWorm4,Motif_126,1.0
823,EarthWorm5,Motif_126,0.0
824,EarthWorm8,Motif_126,0.0
825,EarthWorm11,Motif_127,0.0
826,EarthWorm17,Motif_127,0.0
827,EarthWorm19,Motif_127,0.0
828,EarthWorm21,Motif_127,1.0
829,EarthWorm23,Motif_127,0.0
830,EarthWorm27,Motif_127,1.0
831,EarthWorm28,Motif_127,1.0
832,EarthWorm29,Motif_127,1.0
833,EarthWorm4,Motif_127,0.0
834,EarthWorm5,Motif_127,1.0
835,EarthWorm8,Motif_127,0.0
